00000.mp4,52.178192138671875
00001.mp4,53.797972202301025
00002.mp4,45.878684520721436
00003.mp4,52.632564306259155
00004.mp4,51.800256967544556
00005.mp4,51.403093338012695
00006.mp4,50.795722007751465
00007.mp4,48.90248477458954
00008.mp4,52.75992155075073
00009.mp4,49.031344056129456
00010.mp4,47.93982207775116
00011.mp4,58.587098121643066
00012.mp4,51.67471766471863
00013.mp4,48.27790856361389
00014.mp4,53.179895877838135
00015.mp4,42.41578280925751
00016.mp4,58.21114778518677
00017.mp4,55.88418245315552
00018.mp4,52.07788944244385
00019.mp4,56.12434148788452
00020.mp4,52.25406885147095
00021.mp4,49.13167357444763
00022.mp4,55.12009859085083
00023.mp4,41.93962216377258
00024.mp4,57.00862407684326
00025.mp4,38.982969522476196
00026.mp4,46.17820978164673
00027.mp4,53.32270860671997
00028.mp4,49.994099140167236
00029.mp4,45.615577697753906
00030.mp4,58.72446298599243
00031.mp4,54.95617389678955
00032.mp4,40.925899147987366
00033.mp4,45.41345536708832
00034.mp4,51.190537214279175
00035.mp4,48.00316095352173
00036.mp4,43.463075160980225
00037.mp4,54.55385446548462
00038.mp4,49.21562373638153
00039.mp4,53.799957036972046
00040.mp4,54.368746280670166
00041.mp4,44.84330117702484
00042.mp4,52.62526273727417
00043.mp4,43.24032366275787
00044.mp4,50.99101662635803
00045.mp4,54.57342267036438
00046.mp4,59.63820219039917
00047.mp4,47.64278531074524
00048.mp4,51.76844596862793
00049.mp4,46.39907479286194
00050.mp4,48.658567667007446
00051.mp4,54.45510149002075
00052.mp4,52.07570195198059
00053.mp4,56.74775242805481
00054.mp4,49.43874776363373
00055.mp4,54.436516761779785
00056.mp4,55.294954776763916
00057.mp4,47.78697192668915
00058.mp4,48.83018732070923
00059.mp4,48.321691155433655
00060.mp4,53.914427757263184
00061.mp4,46.4248389005661
00062.mp4,55.66890239715576
00063.mp4,46.50140106678009
00064.mp4,54.20698523521423
00065.mp4,45.566150546073914
00066.mp4,53.343433141708374
00067.mp4,46.53339087963104
00068.mp4,47.115254402160645
00069.mp4,49.903252720832825
00070.mp4,54.166603088378906
00071.mp4,54.57354784011841
00072.mp4,45.780959725379944
00073.mp4,53.61860990524292
00074.mp4,44.70406472682953
00075.mp4,53.58331799507141
00076.mp4,49.16676878929138
00077.mp4,53.21660041809082
00078.mp4,47.40515351295471
00079.mp4,46.0590660572052
00080.mp4,48.44578206539154
00081.mp4,42.2442227602005
00082.mp4,53.24271321296692
00083.mp4,53.07877063751221
00084.mp4,46.386632323265076
00085.mp4,46.723830699920654
00086.mp4,53.05797457695007
00087.mp4,55.00938296318054
00088.mp4,51.840341091156006
00089.mp4,41.40692949295044
00090.mp4,49.576008319854736
00091.mp4,46.65575325489044
